,filename,height,width,class,x1,y1,x2,y2,confidence,page_id,ratio,center_x,center_y,median_box_width,print_y1,print_y2,print_x1,print_x2,print_height,print_width,print_area,column_counts,column_width,column_number,c1,c2,page_block,reading_order,box_page_id
14,TEC_1889-05-01_page_8.png,192.0,724.0,plain text,124.0,2154.0,848.0,2346.0,1,TEC_1889-05-01_page_8,0.26519337016574585,848.0,2346.0,706.0,215.0,2360.0,124.0,1554.0,2145,1430,3067350,2.0,715.0,1,124.0,839.0005,0,10,B0C1R10
15,TEC_1889-05-01_page_8.png,381.0,688.0,plain text,857.0,215.0,1545.0,596.0,1,TEC_1889-05-01_page_8,0.5537790697674418,1545.0,596.0,706.0,215.0,2360.0,124.0,1554.0,2145,1430,3067350,2.0,715.0,2,839.0005,1554.001,0,11,B0C2R11
16,TEC_1889-05-01_page_8.png,247.0,706.0,plain text,848.0,593.0,1554.0,840.0,1,TEC_1889-05-01_page_8,0.34985835694050993,1554.0,840.0,706.0,215.0,2360.0,124.0,1554.0,2145,1430,3067350,2.0,715.0,2,839.0005,1554.001,0,12,B0C2R12
17,TEC_1889-05-01_page_8.png,288.0,695.0,plain text,848.0,834.0,1543.0,1122.0,1,TEC_1889-05-01_page_8,0.4143884892086331,1543.0,1122.0,706.0,215.0,2360.0,124.0,1554.0,2145,1430,3067350,2.0,715.0,2,839.0005,1554.001,0,13,B0C2R13
18,TEC_1889-05-01_page_8.png,1105.0,700.0,plain text,845.0,1154.0,1545.0,2259.0,1,TEC_1889-05-01_page_8,1.5785714285714285,1545.0,2259.0,706.0,215.0,2360.0,124.0,1554.0,2145,1430,3067350,2.0,715.0,2,839.0005,1554.001,0,14,B0C2R14
19,TEC_1889-05-01_page_8.png,90.0,674.0,plain text,857.0,2270.0,1531.0,2360.0,1,TEC_1889-05-01_page_8,0.13353115727002968,1531.0,2360.0,706.0,215.0,2360.0,124.0,1554.0,2145,1430,3067350,2.0,715.0,2,839.0005,1554.001,0,15,B0C2R15
20,MRP_1834-06-02_page_41.png,161.0,1082.0,plain text,150.0,303.0,1232.0,464.0,1,MRP_1834-06-02_page_41,0.1487985212569316,1232.0,464.0,1082.0,303.0,1867.0,145.0,1232.0,1564,1087,1700068,1.0,1087.0,1,145.0,1232.001,0,1,B0C1R1
21,MRP_1834-06-02_page_41.png,212.0,1081.0,plain text,148.0,456.0,1229.0,668.0,1,MRP_1834-06-02_page_41,0.19611470860314523,1229.0,668.0,1082.0,303.0,1867.0,145.0,1232.0,1564,1087,1700068,1.0,1087.0,1,145.0,1232.001,0,2,B0C1R2
22,MRP_1834-06-02_page_41.png,408.0,1079.0,plain text,148.0,666.0,1227.0,1074.0,1,MRP_1834-06-02_page_41,0.37812789620018533,1227.0,1074.0,1082.0,303.0,1867.0,145.0,1232.0,1564,1087,1700068,1.0,1087.0,1,145.0,1232.001,0,3,B0C1R3
23,MRP_1834-06-02_page_41.png,661.0,1082.0,plain text,150.0,1056.0,1232.0,1717.0,1,MRP_1834-06-02_page_41,0.61090573012939,1232.0,1717.0,1082.0,303.0,1867.0,145.0,1232.0,1564,1087,1700068,1.0,1087.0,1,145.0,1232.001,0,4,B0C1R4
24,MRP_1834-06-02_page_41.png,170.0,1082.0,plain text,145.0,1697.0,1227.0,1867.0,1,MRP_1834-06-02_page_41,0.15711645101663585,1227.0,1867.0,1082.0,303.0,1867.0,145.0,1232.0,1564,1087,1700068,1.0,1087.0,1,145.0,1232.001,0,5,B0C1R5
25,MRP_1831-01-02_page_32.png,106.0,1106.0,plain text,210.0,231.0,1316.0,337.0,1,MRP_1831-01-02_page_32,0.09584086799276673,1316.0,337.0,1128.0,231.0,1929.0,185.0,1326.0,1698,1141,1937418,1.0,1141.0,1,185.0,1326.001,0,1,B0C1R1
26,MRP_1831-01-02_page_32.png,345.0,1113.0,plain text,203.0,337.0,1316.0,682.0,1,MRP_1831-01-02_page_32,0.30997304582210244,1316.0,682.0,1128.0,231.0,1929.0,185.0,1326.0,1698,1141,1937418,1.0,1141.0,1,185.0,1326.001,0,2,B0C1R2
27,MRP_1831-01-02_page_32.png,89.0,1128.0,plain text,195.0,672.0,1323.0,761.0,1,MRP_1831-01-02_page_32,0.07890070921985816,1323.0,761.0,1128.0,231.0,1929.0,185.0,1326.0,1698,1141,1937418,1.0,1141.0,1,185.0,1326.001,0,3,B0C1R3
28,MRP_1831-01-02_page_32.png,774.0,1136.0,plain text,190.0,751.0,1326.0,1525.0,1,MRP_1831-01-02_page_32,0.6813380281690141,1326.0,1525.0,1128.0,231.0,1929.0,185.0,1326.0,1698,1141,1937418,1.0,1141.0,1,185.0,1326.001,0,4,B0C1R4
29,MRP_1831-01-02_page_32.png,417.0,1138.0,plain text,185.0,1512.0,1323.0,1929.0,1,MRP_1831-01-02_page_32,0.3664323374340949,1323.0,1929.0,1128.0,231.0,1929.0,185.0,1326.0,1698,1141,1937418,1.0,1141.0,1,185.0,1326.001,0,5,B0C1R5
30,MRP_1815-07-02_page_29.png,2111.0,603.0,plain text,119.0,246.0,722.0,2357.0,1,MRP_1815-07-02_page_29,3.5008291873963517,722.0,2357.0,629.0,240.0,2360.0,119.0,1363.0,2120,1244,2637280,1.0,1244.0,1,119.0,1363.001,0,2,B0C1R2
31,MRP_1815-07-02_page_29.png,232.0,629.0,plain text,734.0,240.0,1363.0,472.0,1,MRP_1815-07-02_page_29,0.3688394276629571,1363.0,472.0,629.0,240.0,2360.0,119.0,1363.0,2120,1244,2637280,1.0,1244.0,1,119.0,1363.001,0,1,B0C1R1
32,MRP_1815-07-02_page_29.png,813.0,638.0,plain text,719.0,466.0,1357.0,1279.0,1,MRP_1815-07-02_page_29,1.274294670846395,1357.0,1279.0,629.0,240.0,2360.0,119.0,1363.0,2120,1244,2637280,1.0,1244.0,1,119.0,1363.001,0,3,B0C1R3
33,MRP_1815-07-02_page_29.png,772.0,632.0,plain text,713.0,1270.0,1345.0,2042.0,1,MRP_1815-07-02_page_29,1.2215189873417722,1345.0,2042.0,629.0,240.0,2360.0,119.0,1363.0,2120,1244,2637280,1.0,1244.0,1,119.0,1363.001,0,4,B0C1R4
34,MRP_1815-07-02_page_29.png,312.0,629.0,plain text,716.0,2048.0,1345.0,2360.0,1,MRP_1815-07-02_page_29,0.4960254372019078,1345.0,2360.0,629.0,240.0,2360.0,119.0,1363.0,2120,1244,2637280,1.0,1244.0,1,119.0,1363.001,0,5,B0C1R5
35,CLD_1855-08-18_page_7.png,123.0,506.0,plain text,37.0,92.0,543.0,215.0,1,CLD_1855-08-18_page_7,0.24308300395256918,543.0,215.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,1,B0C1R1
36,CLD_1855-08-18_page_7.png,133.0,503.0,plain text,35.0,206.0,538.0,339.0,1,CLD_1855-08-18_page_7,0.2644135188866799,538.0,339.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,2,B0C1R2
37,CLD_1855-08-18_page_7.png,161.0,494.0,plain text,38.0,333.0,532.0,494.0,1,CLD_1855-08-18_page_7,0.3259109311740891,532.0,494.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,3,B0C1R3
38,CLD_1855-08-18_page_7.png,112.0,500.0,plain text,38.0,492.0,538.0,604.0,1,CLD_1855-08-18_page_7,0.224,538.0,604.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,4,B0C1R4
39,CLD_1855-08-18_page_7.png,213.0,494.0,plain text,40.0,598.0,534.0,811.0,1,CLD_1855-08-18_page_7,0.4311740890688259,534.0,811.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,5,B0C1R5
40,CLD_1855-08-18_page_7.png,91.0,494.0,plain text,38.0,807.0,532.0,898.0,1,CLD_1855-08-18_page_7,0.18421052631578946,532.0,898.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,6,B0C1R6
41,CLD_1855-08-18_page_7.png,127.0,490.0,plain text,38.0,896.0,528.0,1023.0,1,CLD_1855-08-18_page_7,0.25918367346938775,528.0,1023.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,7,B0C1R7
42,CLD_1855-08-18_page_7.png,97.0,487.0,plain text,41.0,1016.0,528.0,1113.0,1,CLD_1855-08-18_page_7,0.19917864476386038,528.0,1113.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,8,B0C1R8
43,CLD_1855-08-18_page_7.png,124.0,485.0,plain text,40.0,1106.0,525.0,1230.0,1,CLD_1855-08-18_page_7,0.2556701030927835,525.0,1230.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,9,B0C1R9
44,CLD_1855-08-18_page_7.png,56.0,499.0,plain text,36.0,1228.0,535.0,1284.0,1,CLD_1855-08-18_page_7,0.11222444889779559,535.0,1284.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,10,B0C1R10
45,CLD_1855-08-18_page_7.png,76.0,494.0,plain text,34.0,1281.0,528.0,1357.0,1,CLD_1855-08-18_page_7,0.15384615384615385,528.0,1357.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,11,B0C1R11
46,CLD_1855-08-18_page_7.png,72.0,500.0,plain text,32.0,1354.0,532.0,1426.0,1,CLD_1855-08-18_page_7,0.144,532.0,1426.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,12,B0C1R12
47,CLD_1855-08-18_page_7.png,502.0,492.0,plain text,40.0,1442.0,532.0,1944.0,1,CLD_1855-08-18_page_7,1.0203252032520325,532.0,1944.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,1,32.0,530.3336666666667,0,13,B0C1R13
48,CLD_1855-08-18_page_7.png,78.0,484.0,plain text,540.0,96.0,1024.0,174.0,1,CLD_1855-08-18_page_7,0.16115702479338842,1024.0,174.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,14,B0C2R14
49,CLD_1855-08-18_page_7.png,92.0,488.0,plain text,538.0,168.0,1026.0,260.0,1,CLD_1855-08-18_page_7,0.1885245901639344,1026.0,260.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,15,B0C2R15
50,CLD_1855-08-18_page_7.png,93.0,487.0,plain text,536.0,253.0,1023.0,346.0,1,CLD_1855-08-18_page_7,0.19096509240246407,1023.0,346.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,16,B0C2R16
51,CLD_1855-08-18_page_7.png,303.0,497.0,plain text,534.0,343.0,1031.0,646.0,1,CLD_1855-08-18_page_7,0.6096579476861167,1031.0,646.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,17,B0C2R17
52,CLD_1855-08-18_page_7.png,108.0,498.0,plain text,534.0,642.0,1032.0,750.0,1,CLD_1855-08-18_page_7,0.21686746987951808,1032.0,750.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,18,B0C2R18
53,CLD_1855-08-18_page_7.png,82.0,494.0,plain text,534.0,746.0,1028.0,828.0,1,CLD_1855-08-18_page_7,0.1659919028340081,1028.0,828.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,19,B0C2R19
54,CLD_1855-08-18_page_7.png,122.0,492.0,plain text,534.0,832.0,1026.0,954.0,1,CLD_1855-08-18_page_7,0.24796747967479674,1026.0,954.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,20,B0C2R20
55,CLD_1855-08-18_page_7.png,127.0,485.0,plain text,533.0,952.0,1018.0,1079.0,1,CLD_1855-08-18_page_7,0.2618556701030928,1018.0,1079.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,21,B0C2R21
56,CLD_1855-08-18_page_7.png,54.0,493.0,plain text,532.0,1076.0,1025.0,1130.0,1,CLD_1855-08-18_page_7,0.10953346855983773,1025.0,1130.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,22,B0C2R22
57,CLD_1855-08-18_page_7.png,91.0,494.0,plain text,533.0,1129.0,1027.0,1220.0,1,CLD_1855-08-18_page_7,0.18421052631578946,1027.0,1220.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,23,B0C2R23
58,CLD_1855-08-18_page_7.png,171.0,489.0,plain text,536.0,1214.0,1025.0,1385.0,1,CLD_1855-08-18_page_7,0.3496932515337423,1025.0,1385.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,24,B0C2R24
59,CLD_1855-08-18_page_7.png,135.0,490.0,plain text,538.0,1386.0,1028.0,1521.0,1,CLD_1855-08-18_page_7,0.2755102040816326,1028.0,1521.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,25,B0C2R25
60,CLD_1855-08-18_page_7.png,380.0,488.0,plain text,537.0,1516.0,1025.0,1896.0,1,CLD_1855-08-18_page_7,0.7786885245901639,1025.0,1896.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,26,B0C2R26
61,CLD_1855-08-18_page_7.png,42.0,488.0,plain text,540.0,1894.0,1028.0,1936.0,1,CLD_1855-08-18_page_7,0.0860655737704918,1028.0,1936.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,2,530.3336666666667,1028.6673333333333,0,27,B0C2R27
62,CLD_1855-08-18_page_7.png,79.0,481.0,plain text,1021.0,93.0,1502.0,172.0,1,CLD_1855-08-18_page_7,0.16424116424116425,1502.0,172.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,28,B0C3R28
63,CLD_1855-08-18_page_7.png,105.0,480.0,plain text,1022.0,169.0,1502.0,274.0,1,CLD_1855-08-18_page_7,0.21875,1502.0,274.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,29,B0C3R29
64,CLD_1855-08-18_page_7.png,144.0,473.0,plain text,1027.0,269.0,1500.0,413.0,1,CLD_1855-08-18_page_7,0.3044397463002114,1500.0,413.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,30,B0C3R30
65,CLD_1855-08-18_page_7.png,229.0,484.0,plain text,1028.0,410.0,1512.0,639.0,1,CLD_1855-08-18_page_7,0.4731404958677686,1512.0,639.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,31,B0C3R31
66,CLD_1855-08-18_page_7.png,567.0,481.0,plain text,1027.0,636.0,1508.0,1203.0,1,CLD_1855-08-18_page_7,1.1787941787941787,1508.0,1203.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,32,B0C3R32
67,CLD_1855-08-18_page_7.png,326.0,491.0,plain text,1027.0,1196.0,1518.0,1522.0,1,CLD_1855-08-18_page_7,0.6639511201629328,1518.0,1522.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,33,B0C3R33
68,CLD_1855-08-18_page_7.png,216.0,490.0,plain text,1032.0,1514.0,1522.0,1730.0,1,CLD_1855-08-18_page_7,0.44081632653061226,1522.0,1730.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,34,B0C3R34
69,CLD_1855-08-18_page_7.png,210.0,500.0,plain text,1027.0,1721.0,1527.0,1931.0,1,CLD_1855-08-18_page_7,0.42,1527.0,1931.0,491.0,92.0,1944.0,32.0,1527.0,1852,1495,2768740,3.0,498.3333333333333,3,1028.6673333333333,1527.001,0,35,B0C3R35
70,MRP_1815-11-02_page_54.png,901.0,604.0,plain text,220.0,231.0,824.0,1132.0,1,MRP_1815-11-02_page_54,1.4917218543046358,824.0,1132.0,615.0,222.0,2326.0,213.0,1441.0,2104,1228,2583712,1.0,1228.0,1,213.0,1441.001,0,2,B0C1R2
71,MRP_1815-11-02_page_54.png,1199.0,607.0,plain text,213.0,1119.0,820.0,2318.0,1,MRP_1815-11-02_page_54,1.9752883031301482,820.0,2318.0,615.0,222.0,2326.0,213.0,1441.0,2104,1228,2583712,1.0,1228.0,1,213.0,1441.001,0,5,B0C1R5
72,MRP_1815-11-02_page_54.png,148.0,620.0,plain text,815.0,222.0,1435.0,370.0,1,MRP_1815-11-02_page_54,0.23870967741935484,1435.0,370.0,615.0,222.0,2326.0,213.0,1441.0,2104,1228,2583712,1.0,1228.0,1,213.0,1441.001,0,1,B0C1R1
73,MRP_1815-11-02_page_54.png,683.0,609.0,plain text,824.0,372.0,1433.0,1055.0,1,MRP_1815-11-02_page_54,1.1215106732348112,1433.0,1055.0,615.0,222.0,2326.0,213.0,1441.0,2104,1228,2583712,1.0,1228.0,1,213.0,1441.001,0,3,B0C1R3
74,MRP_1815-11-02_page_54.png,91.0,621.0,plain text,820.0,1047.0,1441.0,1138.0,1,MRP_1815-11-02_page_54,0.14653784219001612,1441.0,1138.0,615.0,222.0,2326.0,213.0,1441.0,2104,1228,2583712,1.0,1228.0,1,213.0,1441.001,0,4,B0C1R4
75,MRP_1815-11-02_page_54.png,692.0,616.0,plain text,815.0,1132.0,1431.0,1824.0,1,MRP_1815-11-02_page_54,1.1233766233766234,1431.0,1824.0,615.0,222.0,2326.0,213.0,1441.0,2104,1228,2583712,1.0,1228.0,1,213.0,1441.001,0,6,B0C1R6
76,MRP_1815-11-02_page_54.png,506.0,615.0,plain text,824.0,1820.0,1439.0,2326.0,1,MRP_1815-11-02_page_54,0.8227642276422764,1439.0,2326.0,615.0,222.0,2326.0,213.0,1441.0,2104,1228,2583712,1.0,1228.0,1,213.0,1441.001,0,7,B0C1R7
77,MRP_1807-10-02_page_13.png,129.0,1206.0,plain text,147.0,237.0,1353.0,366.0,1,MRP_1807-10-02_page_13,0.10696517412935323,1353.0,366.0,1202.0,237.0,2002.0,139.0,1353.0,1765,1214,2142710,1.0,1214.0,1,139.0,1353.001,0,1,B0C1R1
78,MRP_1807-10-02_page_13.png,611.0,1208.0,plain text,139.0,360.0,1347.0,971.0,1,MRP_1807-10-02_page_13,0.5057947019867549,1347.0,971.0,1202.0,237.0,2002.0,139.0,1353.0,1765,1214,2142710,1.0,1214.0,1,139.0,1353.001,0,2,B0C1R2
79,MRP_1807-10-02_page_13.png,647.0,1189.0,plain text,154.0,957.0,1343.0,1604.0,1,MRP_1807-10-02_page_13,0.5441547518923465,1343.0,1604.0,1202.0,237.0,2002.0,139.0,1353.0,1765,1214,2142710,1.0,1214.0,1,139.0,1353.001,0,3,B0C1R3
80,MRP_1807-10-02_page_13.png,362.0,1198.0,plain text,141.0,1640.0,1339.0,2002.0,1,MRP_1807-10-02_page_13,0.3021702838063439,1339.0,2002.0,1202.0,237.0,2002.0,139.0,1353.0,1765,1214,2142710,1.0,1214.0,1,139.0,1353.001,0,4,B0C1R4
81,CLD_1853-07-30_page_2.png,87.0,484.0,plain text,92.0,131.0,576.0,218.0,1,CLD_1853-07-30_page_2,0.1797520661157025,576.0,218.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,1,78.0,561.3336666666667,0,1,B0C1R1
82,CLD_1853-07-30_page_2.png,638.0,472.0,plain text,91.0,208.0,563.0,846.0,1,CLD_1853-07-30_page_2,1.3516949152542372,563.0,846.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,1,78.0,561.3336666666667,0,2,B0C1R2
83,CLD_1853-07-30_page_2.png,391.0,470.0,plain text,90.0,842.0,560.0,1233.0,1,CLD_1853-07-30_page_2,0.8319148936170213,560.0,1233.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,1,78.0,561.3336666666667,0,3,B0C1R3
84,CLD_1853-07-30_page_2.png,655.0,474.0,plain text,84.0,1235.0,558.0,1890.0,1,CLD_1853-07-30_page_2,1.3818565400843883,558.0,1890.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,1,78.0,561.3336666666667,0,4,B0C1R4
85,CLD_1853-07-30_page_2.png,239.0,476.0,plain text,78.0,1887.0,554.0,2126.0,1,CLD_1853-07-30_page_2,0.5021008403361344,554.0,2126.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,1,78.0,561.3336666666667,0,5,B0C1R5
86,CLD_1853-07-30_page_2.png,107.0,476.0,plain text,576.0,125.0,1052.0,232.0,1,CLD_1853-07-30_page_2,0.22478991596638656,1052.0,232.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,2,561.3336666666667,1044.6673333333333,0,6,B0C2R6
87,CLD_1853-07-30_page_2.png,889.0,483.0,plain text,572.0,230.0,1055.0,1119.0,1,CLD_1853-07-30_page_2,1.8405797101449275,1055.0,1119.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,2,561.3336666666667,1044.6673333333333,0,7,B0C2R7
88,CLD_1853-07-30_page_2.png,354.0,486.0,plain text,561.0,1126.0,1047.0,1480.0,1,CLD_1853-07-30_page_2,0.7283950617283951,1047.0,1480.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,2,561.3336666666667,1044.6673333333333,0,8,B0C2R8
89,CLD_1853-07-30_page_2.png,316.0,488.0,plain text,561.0,1475.0,1049.0,1791.0,1,CLD_1853-07-30_page_2,0.6475409836065574,1049.0,1791.0,474.0,119.0,2137.0,78.0,1528.0,2018,1450,2926100,3.0,483.3333333333333,2,561.3336666666667,1044.6673333333333,0,9,B0C2R9
